,title,start_time,end_time,word,stutter_type
0,p000001s000001w000001,0,3.425,OK.,s
1,p000001s000001w000002,3.425,3.59,Erm,i
2,p000001s000001w000003,3.59,4.44,I'm,n
3,p000001s000001w000004,4.44,4.61,at,n
4,p000001s000001w000005,4.61,5.005,SS,s
5,p000001s000001w000006,5.005,6.29,SS,s
6,p000001s000001w000007,6.29,6.325,AINT,s
7,p000001s000001w000008,6.325,6.395,SAINT,s
8,p000001s000001w000009,6.395,7.085,John's,n
9,p000001s000001w000010,7.085,7.635,"now,",n
10,p000001s000001w000011,7.635,9.15,erm,i
11,p000001s000001w000012,9.15,9.635,doing,n
12,p000001s000001w000013,9.635,9.84,my,n
13,p000001s000001w000014,9.84,10.52,AI,s
14,p000001s000001w000015,10.52,10.535,E,s
15,p000001s000001w000016,10.535,10.585,AI,s
16,p000001s000001w000017,10.585,10.585,E,s
17,p000001s000001w000018,10.585,17.725,ES,s
18,p000001s000001w000019,17.725,18.62,LEVELS.,s
19,p000001s000001w000020,18.62,18.935,Erm,i
20,p000001s000001w000021,18.935,19.095,I'm,n
21,p000001s000001w000022,19.095,19.17,doing,n
22,p000001s000001w000023,19.17,19.815,"FFFFOUR,",p
23,p000001s000001w000024,19.815,20.58,which,n
24,p000001s000001w000025,20.58,20.58,is,n
25,p000001s000001w000026,20.58,20.58,a,n
26,p000001s000001w000027,20.58,20.59,CH,s
27,p000001s000001w000028,20.59,20.72,CH,s
28,p000001s000001w000029,20.72,21.63,CHANGE,s
29,p000001s000001w000030,21.63,22.865,cause,n
30,p000001s000001w000031,22.865,23.12,it's,n
31,p000001s000001w000032,23.12,23.4,normally,n
32,p000001s000001w000033,23.4,24.06,three.,n
33,p000001s000001w000034,24.06,25.25,Erm,i
34,p000001s000001w000035,25.25,25.41,I'm,n
35,p000001s000001w000036,25.41,25.67,doing,n
36,p000001s000001w000037,25.67,26.295,"Maths,",n
37,p000001s000001w000038,26.295,26.905,IT,s
38,p000001s000001w000039,26.905,27.28,Art,n
39,p000001s000001w000040,27.28,31.32,F{x18}I,p
40,p000001s000001w000041,31.32,32.58,"PHYSICS,",n
41,p000001s000001w000042,32.58,32.645,all,n
42,p000001s000001w000043,32.645,32.73,of,n
43,p000001s000001w000044,32.73,33.08,which,n
44,p000001s000001w000045,33.08,33.145,I,n
45,p000001s000001w000046,33.145,33.425,can't,n
46,p000001s000001w000047,33.425,33.765,stand,n
47,p000001s000001w000048,33.765,34.29,except,n
48,p000001s000001w000049,34.29,34.315,"Art,",n
49,p000001s000001w000050,34.315,34.615,but,n
50,p000001s000001w000051,34.615,35.225,that's,n
51,p000001s000001w000052,35.225,35.5,still,n
52,p000001s000001w000053,35.5,35.545,got,n
53,p000001s000001w000054,35.545,36.09,loads,n
54,p000001s000001w000055,36.09,36.895,of,n
55,p000001s000001w000056,36.895,37.22,work,n
56,p000001s000001w000057,37.22,40.15,that,n
57,p000001s000001w000058,40.15,40.215,I've,n
58,p000001s000001w000059,40.215,40.375,got,n
59,p000001s000001w000060,40.375,40.455,to,n
60,p000001s000001w000061,40.455,40.51,have,n
61,p000001s000001w000062,40.51,40.51,done,n
62,p000001s000001w000063,40.51,40.76,by,n
63,p000001s000001w000064,40.76,40.85,the,n
64,p000001s000001w000065,40.85,41.08,start,n
65,p000001s000001w000066,41.08,41.35,of,n
66,p000001s000001w000067,41.35,42.895,"term,",n
67,p000001s000001w000068,42.895,43.455,which,n
68,p000001s000001w000069,43.455,43.465,is,n
69,p000001s000001w000070,43.465,43.485,a,n
70,p000001s000001w000071,43.485,44.08,bit,n
71,p000001s000001w000072,44.08,46.425,worrying.,n
72,p000001s000001w000073,46.425,46.475,Erm,i
73,p000001s000001w000074,46.475,46.79,Physics,n
74,p000001s000001w000075,46.79,47.365,IS,s
75,p000001s000001w000076,47.365,47.505,ISN'T,s
76,p000001s000001w000077,47.505,47.89,that,n
77,p000001s000001w000078,47.89,48.05,"bad,",n
78,p000001s000001w000079,48.05,48.355,but,n
79,p000001s000001w000080,48.355,48.455,we've,n
80,p000001s000001w000081,48.455,49,got,n
81,p000001s000001w000082,49,49.235,this,n
82,p000001s000001w000083,49.235,49.305,teacher,n
83,p000001s000001w000084,49.305,49.84,who's,n
84,p000001s000001w000085,49.84,50.115,so,n
85,p000001s000001w000086,50.115,51.195,boring.,n
86,p000001s000001w000087,51.195,51.315,He,n
87,p000001s000001w000088,51.315,52.635,could,n
88,p000001s000001w000089,52.635,53.145,ah,n
89,p000001s000001w000090,53.145,53.22,you,n
90,p000001s000001w000091,53.22,54.785,just,n
91,p000001s000001w000092,54.785,54.8,are,n
92,p000001s000001w000093,54.8,54.8,sort,n
93,p000001s000001w000094,54.8,54.815,of,n
94,p000001s000001w000095,54.815,55.87,SSSSSSSEMI,p
95,p000001s000001w000096,55.87,56.415,sleeping,n
96,p000001s000001w000097,56.415,56.82,during,n
97,p000001s000001w000098,56.82,57.055,every,n
98,p000001s000001w000099,57.055,57.63,single,n
99,p000001s000001w000100,57.63,57.99,"class,",n
100,p000001s000001w000101,57.99,58.02,because,n
101,p000001s000001w000102,58.02,58.19,you,n
102,p000001s000001w000103,58.19,58.435,honestly,n
103,p000001s000001w000104,58.435,58.875,can't,n
104,p000001s000001w000105,58.875,59.135,stay,n
105,p000001s000001w000106,59.135,60.85,awake.,n
106,p000001s000001w000107,60.85,62.925,"Erm,",i
107,p000001s000001w000108,62.925,63.225,so,n
108,p000001s000001w000109,63.225,63.225,you,n
109,p000001s000001w000110,63.225,63.25,do,n
110,p000001s000001w000111,63.25,63.79,sort,n
111,p000001s000001w000112,63.79,63.805,of,n
112,p000001s000001w000113,63.805,64.08,APROACHCHCH,p
113,p000001s000001w000114,64.08,64.505,death,n
114,p000001s000001w000115,64.505,64.98,most,n
115,p000001s000001w000116,64.98,65.63,of,n
116,p000001s000001w000117,65.63,66.265,the,n
117,p000001s000001w000118,66.265,68.05,"time,",n
118,p000001s000001w000119,68.05,68.075,with,n
119,p000001s000001w000120,68.075,68.89,your,n
120,p000001s000001w000121,68.89,69.11,heart,n
121,p000001s000001w000122,69.11,69.45,slowing,n
122,p000001s000001w000123,69.45,69.61,down,n
123,p000001s000001w000124,69.61,69.745,and,n
124,p000001s000001w000125,69.745,70.095,"everything,",n
125,p000001s000001w000126,70.095,70.31,JJJUEST,p
126,p000001s000001w000127,70.31,71.23,loose,n
127,p000001s000001w000128,71.23,72.07,conciousness.,n
128,p000001s000001w000129,72.07,74.355,Erm,n
129,p000001s000001w000130,74.355,74.425,er,n
130,p000001s000001w000131,74.425,75.005,MM,s
131,p000001s000001w000132,75.005,75.34,MATHS,s
132,p000001s000001w000133,75.34,76.415,is,n
133,p000001s000001w000134,76.415,76.55,getting,n
134,p000001s000001w000135,76.55,78.255,quite,n
135,p000001s000001w000136,78.255,78.275,HAR,s
136,p000001s000001w000137,78.275,78.335,"HARD,",s
137,p000001s000001w000138,78.335,79.335,cos,n
138,p000001s000001w000139,79.335,79.385,I,n
139,p000001s000001w000140,79.385,79.975,mean,n
140,p000001s000001w000141,79.975,80.275,last,n
141,p000001s000001w000142,80.275,80.405,year,n
142,p000001s000001w000143,80.405,80.695,it,n
143,p000001s000001w000144,80.695,81.745,was,n
144,p000001s000001w000145,81.745,81.825,all,n
145,p000001s000001w000146,81.825,82.23,"fine,",n
146,p000001s000001w000147,82.23,82.355,but,n
147,p000001s000001w000148,82.355,82.515,now,n
148,p000001s000001w000149,82.515,82.795,we,n
149,p000001s000001w000150,82.795,82.845,are,n
150,p000001s000001w000151,82.845,82.845,learning,n
151,p000001s000001w000152,82.845,83.495,loads,n
152,p000001s000001w000153,83.495,83.55,of,n
153,p000001s000001w000154,83.55,83.63,NNNNNN,s
154,p000001s000001w000155,83.63,83.74,NEW,s
155,p000001s000001w000156,83.74,84.47,"stuff,",n
156,p000001s000001w000157,84.47,86.36,E,s
157,p000001s000001w000158,86.36,86.37,EVERY,s
158,p000001s000001w000159,86.37,86.385,"day,",n
159,p000001s000001w000160,86.385,86.47,and,n
160,p000001s000001w000161,86.47,86.605,the,n
161,p000001s000001w000162,86.605,87.77,work,n
162,p000001s000001w000163,87.77,88.045,load,n
163,p000001s000001w000164,88.045,88.195,is,n
164,p000001s000001w000165,88.195,89.31,"huge,",n
165,p000001s000001w000166,89.31,89.565,at,n
166,p000001s000001w000167,89.565,89.615,the,n
167,p000001s000001w000168,89.615,89.925,"moment,",n
168,p000001s000001w000169,89.925,90.4,so,n
169,p000001s000001w000170,90.4,91,that's,n
170,p000001s000001w000171,91,91.155,quite,n
171,p000001s000001w000172,91.155,91.155,W,s
172,p000001s000001w000173,91.155,91.155,W,s
173,p000001s000001w000174,91.155,91.155,W,s
174,p000001s000001w000175,91.155,91.22,W,s
175,p000001s000001w000176,91.22,91.545,"WORRYING,",s
176,p000001s000001w000177,91.545,92.835,seeing,n
177,p000001s000001w000178,92.835,93.22,as,n
178,p000001s000001w000179,93.22,93.355,we've,n
179,p000001s000001w000180,93.355,93.665,got,n
180,p000001s000001w000181,93.665,102.28,exams,n
181,p000001s000001w000182,102.28,103.055,coming,n
182,p000001s000001w000183,103.055,105.345,up.,n
183,p000001s000001w000184,105.345,106.875,Erm,n
184,p000001s000001w000185,106.875,107.19,Arts's,n
185,p000001s000001w000186,107.19,107.485,quite,n
186,p000001s000001w000187,107.485,107.885,fun,n
187,p000001s000001w000188,107.885,107.905,"though,",n
188,p000001s000001w000189,107.905,108.315,cause,n
189,p000001s000001w000190,108.315,108.585,it's,n
190,p000001s000001w000191,108.585,108.655,not,n
191,p000001s000001w000192,108.655,108.9,really,n
192,p000001s000001w000193,108.9,110.2,that,n
193,p000001s000001w000194,110.2,111.295,"intense,",n
194,p000001s000001w000195,111.295,113.075,so,n
195,p000001s000001w000196,113.075,113.125,erm,i
196,p000001s000001w000197,113.125,113.445,it's,n
197,p000001s000001w000198,113.445,114.02,quite,n
198,p000001s000001w000199,114.02,115.74,"good,",n
199,p000001s000001w000200,115.74,115.875,although,n
200,p000001s000001w000201,115.875,115.945,I've,n
201,p000001s000001w000202,115.945,116.2,still,n
202,p000001s000001w000203,116.2,116.35,got,n
203,p000001s000001w000204,116.35,116.42,to,n
204,p000001s000001w000205,116.42,116.42,do,n
205,p000001s000001w000206,116.42,116.435,quite,n
206,p000001s000001w000207,116.435,116.435,a,n
207,p000001s000001w000208,116.435,119.985,bit,n
208,p000001s000001w000209,119.985,120.2,on,n
209,p000001s000001w000210,120.2,122.91,"that,",n
210,p000001s000001w000211,122.91,123.045,certainly.,n
211,p000001s000001w000212,123.045,123.135,Erm,i
212,p000001s000001w000213,123.135,123.175,IT,s
213,p000001s000001w000214,123.175,125.8,"that's,",n
214,p000001s000001w000215,125.8,125.835,up,n
215,p000001s000001w000216,125.835,126.23,and,n
216,p000001s000001w000217,126.23,126.55,"down,",n
217,p000001s000001w000218,126.55,126.64,it,n
218,p000001s000001w000219,126.64,126.795,C,s
219,p000001s000001w000220,126.795,127.18,CAN,s
220,p000001s000001w000221,127.18,127.205,be,n
221,p000001s000001w000222,127.205,127.26,"OK,",n
222,p000001s000001w000223,127.26,127.7,but,n
223,p000001s000001w000224,127.7,128.305,it,n
224,p000001s000001w000225,128.305,128.65,can,n
225,p000001s000001w000226,128.65,128.995,be,n
226,p000001s000001w000227,128.995,129.005,really,n
227,p000001s000001w000228,129.005,129.155,"dull,",n
228,p000001s000001w000229,129.155,130.05,talking,n
229,p000001s000001w000230,130.05,130.29,about,n
230,p000001s000001w000231,130.29,130.485,sort,n
231,p000001s000001w000232,130.485,131.63,of,n
232,p000001s000001w000233,131.63,132.37,sounds,n
233,p000001s000001w000234,132.37,134.575,from,n
234,p000001s000001w000235,134.575,135.26,erm,i
235,p000001s000001w000236,135.26,136.24,inputs,n
236,p000001s000001w000237,136.24,136.665,and,n
237,p000001s000001w000238,136.665,136.665,U,s
238,p000001s000001w000239,136.665,136.92,OUTPUTS,s
239,p000001s000001w000240,136.92,136.92,of,n
240,p000001s000001w000241,136.92,139.13,computers,n
241,p000001s000001w000242,139.13,139.44,and,n
242,p000001s000001w000243,139.44,139.445,everything.,n
243,p000001s000001w000244,139.445,140.81,That,n
244,p000001s000001w000245,140.81,141.045,bit's,n
245,p000001s000001w000246,141.045,141.105,a,n
246,p000001s000001w000247,141.105,141.27,bit,n
247,p000001s000001w000248,141.27,142.96,too,n
248,p000001s000001w000249,142.96,143.435,technical,n
249,p000001s000001w000250,143.435,144.905,really.,n
250,p000001s000001w000251,144.905,145.055,"Erm,",i
251,p000001s000001w000252,145.055,145.095,other,n
252,p000001s000001w000253,145.095,147.185,than,n
253,p000001s000001w000254,147.185,147.63,that,n
254,p000001s000001w000255,147.63,148.88,ss,n
255,p000001s000001w000256,148.88,150.535,I,s
256,p000001s000001w000257,150.535,150.6,I,s
257,p000001s000001w000258,150.6,154.065,IT'S,s
258,p000001s000001w000259,154.065,154.15,fine.,n
259,p000001s000001w000260,154.15,154.64,Erm.,i
