,title,start_time,end_time,word,stutter_type
0,p000001s000001w000001,0,0.32,A,s
1,p000001s000001w000002,0.32,0.735,U,s
2,p000001s000001w000003,0.735,0.845,U,s
3,p000001s000001w000004,0.845,1.435,AND,s
4,p000001s000001w000005,1.435,1.53,I'll,n
5,p000001s000001w000006,1.53,1.63,B,s
6,p000001s000001w000007,1.63,1.655,BE,s
7,p000001s000001w000008,1.655,1.845,talking,n
8,p000001s000001w000009,1.845,2.42,about,n
9,p000001s000001w000010,2.42,2.835,er,n
10,p000001s000001w000011,2.835,3.25,what,n
11,p000001s000001w000012,3.25,3.89,is,n
12,p000001s000001w000013,3.89,4.025,the,n
13,p000001s000001w000014,4.025,4.415,difference,n
14,p000001s000001w000015,4.415,5.285,BETWEEN,w
15,p000001s000001w000016,5.285,6.19,BETWEEN,w
16,p000001s000001w000017,6.19,6.45,er,n
17,p000001s000001w000018,6.45,7.275,cricket,n
18,p000001s000001w000019,7.275,7.4,and,n
19,p000001s000001w000020,7.4,7.825,football.,n
20,p000001s000001w000021,7.825,9.41,A,s
21,p000001s000001w000022,9.41,9.895,AND,s
22,p000001s000001w000023,9.895,10.24,West,n
23,p000001s000001w000024,10.24,10.505,Indies,n
24,p000001s000001w000025,10.505,10.765,were,n
25,p000001s000001w000026,10.765,10.875,in,n
26,p000001s000001w000027,10.875,11.105,dire,n
27,p000001s000001w000028,11.105,11.755,straits,n
28,p000001s000001w000029,11.755,13.015,"yesterday,",n
29,p000001s000001w000030,13.015,13.265,and,n
30,p000001s000001w000031,13.265,13.37,they,n
31,p000001s000001w000032,13.37,13.655,had,n
32,p000001s000001w000033,13.655,14.825,thirty,n
33,p000001s000001w000034,14.825,14.855,one,n
34,p000001s000001w000035,14.855,15.04,for,n
35,p000001s000001w000036,15.04,15.55,six,n
36,p000001s000001w000037,15.55,16.885,wickets.,n
37,p000001s000001w000038,16.885,17.93,And,n
38,p000001s000001w000039,17.93,18.045,for,n
39,p000001s000001w000040,18.045,18.205,the,n
40,p000001s000001w000041,18.205,18.43,last,n
41,p000001s000001w000042,18.43,18.765,few,n
42,p000001s000001w000043,18.765,19.34,"years,",n
43,p000001s000001w000044,19.34,19.55,the,n
44,p000001s000001w000045,19.55,19.995,West,n
45,p000001s000001w000046,19.995,21.33,Indies,n
46,p000001s000001w000047,21.33,21.68,er,n
47,p000001s000001w000048,21.68,22.03,team,n
48,p000001s000001w000049,22.03,22.54,HHHHHAS,p
49,p000001s000001w000050,22.54,22.715,been,n
50,p000001s000001w000051,22.715,23.18,declining,n
51,p000001s000001w000052,23.18,23.47,in,n
52,p000001s000001w000053,23.47,23.935,"form,",n
53,p000001s000001w000054,23.935,24.945,like,n
54,p000001s000001w000055,24.945,25.04,for,n
55,p000001s000001w000056,25.04,25.74,instance,n
56,p000001s000001w000057,25.74,26.585,they've,n
57,p000001s000001w000058,26.585,27.545,beaten,n
58,p000001s000001w000059,27.545,27.63,by,n
59,p000001s000001w000060,27.63,28.405,Pakistan,n
60,p000001s000001w000061,28.405,29.145,three,n
61,p000001s000001w000062,29.145,29.155,"nil,",n
62,p000001s000001w000063,29.155,29.4,beaten,n
63,p000001s000001w000064,29.4,29.545,by,n
64,p000001s000001w000065,29.545,30.92,"England,",n
65,p000001s000001w000066,30.92,31.18,er,i
66,p000001s000001w000067,31.18,32.22,beaten,n
67,p000001s000001w000068,32.22,32.3,by,n
68,p000001s000001w000069,32.3,33.765,England,n
69,p000001s000001w000070,33.765,33.835,in,n
70,p000001s000001w000071,33.835,33.98,the,n
71,p000001s000001w000072,33.98,34.275,last,n
72,p000001s000001w000073,34.275,34.55,test,n
73,p000001s000001w000074,34.55,34.91,"match,",n
74,p000001s000001w000075,34.91,35.705,but,n
75,p000001s000001w000076,35.705,35.815,they,n
76,p000001s000001w000077,35.815,36.065,still,n
77,p000001s000001w000078,36.065,36.28,won,n
78,p000001s000001w000079,36.28,37.18,"it,",n
79,p000001s000001w000080,37.18,37.275,we,n
80,p000001s000001w000081,37.275,37.53,still,n
81,p000001s000001w000082,37.53,37.665,won,n
82,p000001s000001w000083,37.665,37.915,the,n
83,p000001s000001w000084,37.915,38.28,"test,",n
84,p000001s000001w000085,38.28,38.52,three,n
85,p000001s000001w000086,38.52,38.855,two.,n
86,p000001s000001w000087,38.855,39.025,THEY,ph
87,p000001s000001w000088,39.025,39.965,GOT,ph
88,p000001s000001w000089,39.965,39.98,B-,ph
89,p000001s000001w000090,39.98,40.225,THEY,ph
90,p000001s000001w000091,40.225,40.445,BEATEN,ph
91,p000001s000001w000092,40.445,40.535,by,n
92,p000001s000001w000093,40.535,40.79,South,n
93,p000001s000001w000094,40.79,41.285,Africa,n
94,p000001s000001w000095,41.285,41.605,three,n
95,p000001s000001w000096,41.605,41.875,"nil,",n
96,p000001s000001w000097,41.875,42.345,and,n
97,p000001s000001w000098,42.345,42.965,they,n
98,p000001s000001w000099,42.965,43.145,got,n
99,p000001s000001w000100,43.145,43.855,beaten,n
100,p000001s000001w000101,43.855,44.015,by,n
101,p000001s000001w000102,44.015,44.255,who,n
102,p000001s000001w000103,44.255,44.905,"else,",n
103,p000001s000001w000104,44.905,45.825,er,i
104,p000001s000001w000105,45.825,46.245,I'm,n
105,p000001s000001w000106,46.245,46.95,not,n
106,p000001s000001w000107,46.95,47.975,sure,n
107,p000001s000001w000108,47.975,47.98,now.,n
108,p000001s000001w000109,47.98,48,"Oh,",n
109,p000001s000001w000110,48,48.23,u,i
110,p000001s000001w000111,48.23,48.83,"um,",i
111,p000001s000001w000112,48.83,49.005,"um,",i
112,p000001s000001w000113,49.005,50.58,I'm,n
113,p000001s000001w000114,50.58,50.775,back,n
114,p000001s000001w000115,50.775,50.82,to,n
115,p000001s000001w000116,50.82,51.215,football,n
116,p000001s000001w000117,51.215,51.37,now.,n
117,p000001s000001w000118,51.37,51.37,"Er,",i
118,p000001s000001w000119,51.37,51.755,I,n
119,p000001s000001w000120,51.755,53.88,support,n
120,p000001s000001w000121,53.88,54.685,"Wimbledon,",n
121,p000001s000001w000122,54.685,54.93,er,i
122,p000001s000001w000123,54.93,55.605,A,s
123,p000001s000001w000124,55.605,56.145,AND,s
124,p000001s000001w000125,56.145,58.045,Wimbledon,n
125,p000001s000001w000126,58.045,58.265,u,i
126,p000001s000001w000127,58.265,58.49,u,i
127,p000001s000001w000128,58.49,58.72,yeah,n
128,p000001s000001w000129,58.72,58.765,a,n
129,p000001s000001w000130,58.765,58.805,bit,n
130,p000001s000001w000131,58.805,59.045,more,n
131,p000001s000001w000132,59.045,59.13,"money,",n
132,p000001s000001w000133,59.13,60.495,and,n
133,p000001s000001w000134,60.495,60.66,"er,",i
134,p000001s000001w000135,60.66,61.125,we're,n
135,p000001s000001w000136,61.125,61.375,only,n
136,p000001s000001w000137,61.375,62.825,tenth,n
137,p000001s000001w000138,62.825,63.38,and,n
138,p000001s000001w000139,63.38,63.865,the,n
139,p000001s000001w000140,63.865,64.215,worst,n
140,p000001s000001w000141,64.215,64.595,position,n
141,p000001s000001w000142,64.595,64.77,was,n
142,p000001s000001w000143,64.77,66.695,"fifteenth,",n
143,p000001s000001w000144,66.695,66.99,LAST,s
144,p000001s000001w000145,66.99,67.64,"season,",n
145,p000001s000001w000146,67.64,68.075,and,n
146,p000001s000001w000147,68.075,68.625,but,n
147,p000001s000001w000148,68.625,69.18,er,i
148,p000001s000001w000149,69.18,69.665,for,n
149,p000001s000001w000150,69.665,69.665,the,n
150,p000001s000001w000151,69.665,69.845,last,n
151,p000001s000001w000152,69.845,69.99,few,n
152,p000001s000001w000153,69.99,70.24,SEEEEEEEEEEEE,p
153,p000001s000001w000154,70.24,71.05,EEEEEEROUT,p
154,p000001s000001w000155,71.05,71.16,we've,n
155,p000001s000001w000156,71.16,71.315,been,n
156,p000001s000001w000157,71.315,71.69,selling,n
157,p000001s000001w000158,71.69,71.95,some,n
158,p000001s000001w000159,71.95,72.115,good,n
159,p000001s000001w000160,72.115,72.475,players,n
160,p000001s000001w000161,72.475,72.885,like,n
161,p000001s000001w000162,72.885,73.015,Vinnie,n
162,p000001s000001w000163,73.015,73.695,"Jones,",n
163,p000001s000001w000164,73.695,74.105,"but,",n
164,p000001s000001w000165,74.105,74.79,u,n
165,p000001s000001w000166,74.79,75.145,WE,w
166,p000001s000001w000167,75.145,75.18,WE,w
167,p000001s000001w000168,75.18,75.46,wanted,n
168,p000001s000001w000169,75.46,75.55,to,n
169,p000001s000001w000170,75.55,75.76,sell,n
170,p000001s000001w000171,75.76,75.9,for,n
171,p000001s000001w000172,75.9,76.02,"years,",n
172,p000001s000001w000173,76.02,76.18,er,i
173,p000001s000001w000174,76.18,76.22,for,n
174,p000001s000001w000175,76.22,79.595,SSSSSSSSIXSHU-,p
175,p000001s000001w000176,79.595,80.38,SIXHUNDREDANDFIFTY,n
176,p000001s000001w000177,80.38,82.6,"thousand,",n
177,p000001s000001w000178,82.6,82.85,er,i
178,p000001s000001w000179,82.85,83.565,WE,w
179,p000001s000001w000180,83.565,83.825,WE,w
180,p000001s000001w000181,83.825,85.06,sold,n
181,p000001s000001w000182,85.06,85.155,er,i
182,p000001s000001w000183,85.155,85.75,u,n
183,p000001s000001w000184,85.75,86.02,I,n
184,p000001s000001w000185,86.02,86.445,"see,",n
185,p000001s000001w000186,86.445,87.355,"Homesworth,",n
186,p000001s000001w000187,87.355,88.27,two,n
187,p000001s000001w000188,88.27,88.665,million,n
188,p000001s000001w000189,88.665,88.88,to,n
189,p000001s000001w000190,88.88,89.315,"Bolton,",n
190,p000001s000001w000191,89.315,90.925,and,n
191,p000001s000001w000192,90.925,92.18,for,n
192,p000001s000001w000193,92.18,92.505,the,n
193,p000001s000001w000194,92.505,92.745,last,n
194,p000001s000001w000195,92.745,93.03,few,n
195,p000001s000001w000196,93.03,94.055,"years,",n
196,p000001s000001w000197,94.055,94.125,er,i
197,p000001s000001w000198,94.125,95.205,so,n
198,p000001s000001w000199,95.205,95.415,it,n
199,p000001s000001w000200,95.415,95.585,was,n
200,p000001s000001w000201,95.585,96.265,probably,n
201,p000001s000001w000202,96.265,96.655,last,n
202,p000001s000001w000203,96.655,96.805,"week,",n
203,p000001s000001w000204,96.805,96.89,I,n
204,p000001s000001w000205,96.89,97.725,just,n
205,p000001s000001w000206,97.725,98.74,heard,n
206,p000001s000001w000207,98.74,100.01,that,n
207,p000001s000001w000208,100.01,100.48,West,n
208,p000001s000001w000209,100.48,100.765,Indies,n
209,p000001s000001w000210,100.765,100.975,were,n
210,p000001s000001w000211,100.975,101.305,beaten,n
211,p000001s000001w000212,101.305,102.245,five,n
212,p000001s000001w000213,102.245,103.25,"nil,",n
213,p000001s000001w000214,103.25,103.605,BY,w
214,p000001s000001w000215,103.605,104.515,BY,w
215,p000001s000001w000216,104.515,104.95,Arsenal,n
216,p000001s000001w000217,104.95,105.205,last,n
217,p000001s000001w000218,105.205,105.925,season.,n
218,p000001s000001w000219,105.925,106.5,This,n
219,p000001s000001w000220,106.5,107.21,season,n
220,p000001s000001w000221,107.21,107.225,were,n
221,p000001s000001w000222,107.225,107.865,beaten,n
222,p000001s000001w000223,107.865,108.025,by,n
223,p000001s000001w000224,108.025,108.555,the,n
224,p000001s000001w000225,108.555,109.61,bottom,n
225,p000001s000001w000226,109.61,110,"four,",n
226,p000001s000001w000227,110,110.13,all,n
227,p000001s000001w000228,110.13,110.49,three,n
228,p000001s000001w000229,110.49,110.915,were,n
229,p000001s000001w000230,110.915,111.755,beaten,n
230,p000001s000001w000231,111.755,112.025,by,n
231,p000001s000001w000232,112.025,112.1,er,i
232,p000001s000001w000233,112.1,113.785,NNNOTTINGHAM,p
233,p000001s000001w000234,113.785,114.35,"Forest,",n
234,p000001s000001w000235,114.35,114.915,three,n
235,p000001s000001w000236,114.915,115.355,"one,",n
236,p000001s000001w000237,115.355,116.695,Blackburn,n
237,p000001s000001w000238,116.695,116.895,three,n
238,p000001s000001w000239,116.895,117.155,"one,",n
239,p000001s000001w000240,117.155,117.97,Southampton,n
240,p000001s000001w000241,117.97,118.3,two,n
241,p000001s000001w000242,118.3,119.19,"nil,",n
242,p000001s000001w000243,119.19,119.415,and,n
243,p000001s000001w000244,119.415,120.925,Charlton,n
244,p000001s000001w000245,120.925,121.28,three,n
245,p000001s000001w000246,121.28,121.88,one.,n
