,title,start_time,end_time,word,stutter_type
0,p000001s000001w000001,0.0,0.1,I,n
1,p000001s000001w000002,0.1,3.14,like,n
2,p000001s000001w000003,3.14,3.18,um,s
3,p000001s000001w000004,3.18,3.41,quite,n
4,p000001s000001w000005,3.41,3.65,a,n
5,p000001s000001w000006,3.65,4.355,lot,n
6,p000001s000001w000007,4.355,4.595,of,n
7,p000001s000001w000008,4.595,5.42,sports,n
8,p000001s000001w000009,5.42,5.59,most,n
9,p000001s000001w000010,5.59,8.165,sports,n
10,p000001s000001w000011,8.165,8.45,really,n
11,p000001s000001w000012,8.45,8.69,but,n
12,p000001s000001w000013,8.69,9.415,my,n
13,p000001s000001w000014,9.415,9.415,favourite,n
14,p000001s000001w000015,9.415,10.38,is,n
15,p000001s000001w000016,10.38,12.89,tennis.,n
16,p000001s000001w000017,12.89,13.085,I,n
17,p000001s000001w000018,13.085,13.515,play,n
18,p000001s000001w000019,13.515,13.585,quite,n
19,p000001s000001w000020,13.585,13.885,a,n
20,p000001s000001w000021,13.885,13.905,lot,n
21,p000001s000001w000022,13.905,13.905,in,n
22,p000001s000001w000023,13.905,13.91,the,n
23,p000001s000001w000024,13.91,13.91,"week,",n
24,p000001s000001w000025,13.91,13.91,and,n
25,p000001s000001w000026,13.91,13.91,all,n
26,p000001s000001w000027,13.91,13.91,the,n
27,p000001s000001w000028,13.91,13.91,time,n
28,p000001s000001w000029,13.91,13.91,on,n
29,p000001s000001w000030,13.91,13.91,the,n
30,p000001s000001w000031,13.91,13.91,weekends.,n
31,p000001s000001w000032,13.91,14.045,At,n
32,p000001s000001w000033,14.045,14.11,school,n
33,p000001s000001w000034,14.11,14.115,they,n
34,p000001s000001w000035,14.115,14.115,don't,n
35,p000001s000001w000036,14.115,14.115,really,n
36,p000001s000001w000037,14.115,14.295,do,n
37,p000001s000001w000038,14.295,14.43,much,n
38,p000001s000001w000039,14.43,14.995,"tennis,",n
39,p000001s000001w000040,14.995,16.33,but,n
40,p000001s000001w000041,16.33,16.575,(ER),s
41,p000001s000001w000042,16.575,16.75,at,n
42,p000001s000001w000043,16.75,17.22,school,n
43,p000001s000001w000044,17.22,18.27,they,n
44,p000001s000001w000045,18.27,18.3,do,n
45,p000001s000001w000046,18.3,18.31,um,s
46,p000001s000001w000047,18.31,18.345,wide,n
47,p000001s000001w000048,18.345,19.275,variety,n
48,p000001s000001w000049,19.275,19.77,of,n
49,p000001s000001w000050,19.77,20.34,"sports,",n
50,p000001s000001w000051,20.34,21.03,such,n
51,p000001s000001w000052,21.03,21.185,as,n
52,p000001s000001w000053,21.185,21.485,"football,",n
53,p000001s000001w000054,21.485,22.875,"rugby,",n
54,p000001s000001w000055,22.875,24.385,"athletics,",n
55,p000001s000001w000056,24.385,24.52,an,n
56,p000001s000001w000057,24.52,24.815,cricket.,n
57,p000001s000001w000058,24.815,24.905,I'm,n
58,p000001s000001w000059,24.905,24.905,in,n
59,p000001s000001w000060,24.905,24.905,all,n
60,p000001s000001w000061,24.905,26.355,those,n
61,p000001s000001w000062,26.355,27.225,"teams,",n
62,p000001s000001w000063,27.225,27.41,apart,n
63,p000001s000001w000064,27.41,27.615,from,n
64,p000001s000001w000065,27.615,28.725,athletics,n
65,p000001s000001w000066,28.725,30.89,which,n
66,p000001s000001w000067,30.89,31.32,I,n
67,p000001s000001w000068,31.32,31.555,don't,n
68,p000001s000001w000069,31.555,31.655,really,n
69,p000001s000001w000070,31.655,31.655,like.,n
70,p000001s000001w000071,31.655,31.655,In,n
71,p000001s000001w000072,31.655,31.71,rugby,n
72,p000001s000001w000073,31.71,31.71,I,n
73,p000001s000001w000074,31.71,31.71,play,n
74,p000001s000001w000075,31.71,32.31,inside,n
75,p000001s000001w000076,32.31,32.44,"centre,",n
76,p000001s000001w000077,32.44,33.995,which,n
77,p000001s000001w000078,33.995,34.915,is,n
78,p000001s000001w000079,34.915,36.125,um,s
